application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission,gender_encoded,international_encoded,major_Business,major_Humanities,major_STEM,race_Asian,race_Black,race_White,race_Hispanic,race_Other,work_industry_Financial Services,work_industry_Investment Management,work_industry_Technology,work_industry_Consulting,work_industry_Nonprofit/Gov,work_industry_PE/VC,work_industry_Health Care,work_industry_Investment Banking,work_industry_Other,work_industry_Retail,work_industry_Energy,work_industry_CPG,work_industry_Real Estate,work_industry_Media/Entertainment,admission_Admit,admission_Reject,admission_Waitlist,gpa_normalized,gmat_normalized,work_exp_normalized
3050,Male,False,3.25,Business,Asian,670.0,4.0,Technology,Admit,0,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0024714540180000174,0.39825583993008135,-1.013306749484386
3051,Female,False,3.3,Humanities,White,690.0,6.0,Other,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.34156431572963775,0.8135090928015333,0.9698083694997597
3052,Female,False,3.35,Business,Other,660.0,5.0,Consulting,Reject,1,,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6806571774412785,0.1906292134943554,-0.02174918999231319
3053,Male,False,3.249635578583765,Business,White,630.0,5.021934369602763,Consulting,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.0117496204663656e-15,-0.4322506658128224,0.0
3054,Male,False,3.35,Humanities,White,650.8186528497409,4.0,Investment Management,Reject,0,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6806571774412785,0.0,-1.013306749484386
3055,Female,False,3.11,Humanities,Hispanic,640.0,5.0,Health Care,Reject,1,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.9469885587745899,-0.22462403937709646,-0.02174918999231319
3056,Male,True,3.19,Business,White,650.0,5.0,Other,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.40443998003596704,-0.016997412941370516,-0.02174918999231319
3057,Male,True,3.38,Humanities,White,690.0,5.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8841128944682605,0.8135090928015333,-0.02174918999231319
3058,Male,False,3.32,Humanities,Asian,650.8186528497409,4.0,Technology,Reject,0,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47720146041429345,0.0,-1.013306749484386
3059,Male,False,3.1,Business,Black,640.0,6.0,Nonprofit/Gov,Reject,0,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.0148071311169162,-0.22462403937709646,0.9698083694997597
3060,Male,False,3.28,STEM,White,620.0,5.0,Nonprofit/Gov,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.20592717104498204,-0.6398772922485483,-0.02174918999231319
3061,Male,False,3.31,STEM,White,700.0,7.0,Nonprofit/Gov,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.4093828880719671,1.0211357192372592,1.9613659289918324
3062,Male,True,3.08,STEM,White,650.8186528497409,4.0,Consulting,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1504442758015718,0.0,-1.013306749484386
3063,Male,True,3.04,Business,White,600.0,6.0,PE/VC,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.4217185651708832,-1.0551305451200002,0.9698083694997597
3064,Female,False,3.64,Business,Asian,760.0,5.0,Consulting,Admit,1,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6473957753687847,2.2668954778516146,-0.02174918999231319
3065,Female,False,3.16,Business,Hispanic,660.0,4.0,Financial Services,Reject,1,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6078956970629491,0.1906292134943554,-1.013306749484386
3066,Male,False,3.32,Humanities,White,650.0,4.0,Financial Services,Reject,0,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47720146041429345,-0.016997412941370516,-1.013306749484386
3067,Female,False,3.29,Humanities,Other,680.0,6.0,Investment Banking,Admit,1,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.2737457433873114,0.6058824663658073,0.9698083694997597
3068,Female,False,3.5,Humanities,Asian,750.0,3.0,Retail,Admit,1,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.6979357625761946,2.059268851415889,-2.0048643089764586
3069,Female,False,3.48,Business,White,580.0,5.0,Investment Management,Reject,1,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.562298617891539,-1.470383797991452,-0.02174918999231319
3070,Female,False,3.66,Business,White,760.0,5.0,Consulting,Reject,1,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.78303292005344,2.2668954778516146,-0.02174918999231319
3071,Male,False,3.38,Humanities,White,670.0,6.0,Consulting,Admit,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8841128944682605,0.39825583993008135,0.9698083694997597
3072,Male,True,3.26,STEM,White,650.0,4.0,Technology,Reject,0,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07029002636032636,-0.016997412941370516,-1.013306749484386
3073,Female,False,3.35,STEM,Black,720.0,5.0,Consulting,Admit,1,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6806571774412785,1.436388972108711,-0.02174918999231319
3074,Male,True,3.09,STEM,White,630.0,7.0,CPG,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.0826257034592455,-0.4322506658128224,1.9613659289918324
3075,Female,True,3.23,Humanities,White,630.0,6.0,Health Care,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.13316569066665568,-0.4322506658128224,0.9698083694997597
3076,Male,False,3.36,Humanities,White,640.0,5.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7484757497836048,-0.22462403937709646,-0.02174918999231319
3077,Male,False,3.09,Humanities,Asian,680.0,5.0,PE/VC,Reject,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.0826257034592455,0.6058824663658073,-0.02174918999231319
3078,Female,False,3.21,STEM,Black,700.0,4.0,Technology,Reject,1,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2688028353513114,1.0211357192372592,-1.013306749484386
3079,Female,False,3.2,STEM,Asian,630.0,6.0,Consulting,Reject,1,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3366214076936377,-0.4322506658128224,0.9698083694997597
3080,Male,False,3.26,STEM,Asian,590.0,3.0,Consulting,Reject,0,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07029002636032636,-1.2627571715557262,-2.0048643089764586
3081,Male,True,3.27,STEM,White,710.0,5.0,Other,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1381085987026557,1.228762345672985,-0.02174918999231319
3082,Female,True,3.2,STEM,White,650.0,6.0,Investment Banking,Reject,1,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.3366214076936377,-0.016997412941370516,0.9698083694997597
3083,Female,True,3.27,Business,White,700.0,6.0,Investment Banking,Admit,1,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1381085987026557,1.0211357192372592,0.9698083694997597
3084,Female,True,3.12,Humanities,White,640.0,4.0,Investment Management,Reject,1,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8791699864322605,-0.22462403937709646,-1.013306749484386
3085,Male,True,2.95,STEM,White,580.0,6.0,Other,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2.0320857162518324,-1.470383797991452,0.9698083694997597
3086,Male,False,3.22,Business,White,680.0,5.0,PE/VC,Admit,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.200984263008982,0.6058824663658073,-0.02174918999231319
3087,Female,False,3.14,Business,Hispanic,710.0,4.0,Consulting,Reject,1,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7435328417476048,1.228762345672985,-1.013306749484386
3088,Male,False,3.26,Humanities,White,710.0,6.0,Technology,Reject,0,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07029002636032636,1.228762345672985,0.9698083694997597
3089,Female,False,3.47,STEM,Asian,670.0,6.0,PE/VC,Reject,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.4944800455492127,0.39825583993008135,0.9698083694997597
3090,Female,False,3.27,Humanities,Asian,610.0,4.0,Investment Management,Reject,1,,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1381085987026557,-0.8475039186842742,-1.013306749484386
3092,Male,True,3.35,Humanities,White,700.0,5.0,Investment Banking,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6806571774412785,1.0211357192372592,-0.02174918999231319
3093,Male,False,2.9,Humanities,White,600.0,5.0,Health Care,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-2.371178577963473,-1.0551305451200002,-0.02174918999231319
3094,Male,False,3.12,STEM,Black,650.8186528497409,7.0,Consulting,Reject,0,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8791699864322605,0.0,1.9613659289918324
3095,Female,False,3.32,Business,White,690.0,6.0,Investment Banking,Reject,1,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.47720146041429345,0.8135090928015333,0.9698083694997597
3096,Male,False,3.27,Humanities,White,660.0,6.0,PE/VC,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.1381085987026557,0.1906292134943554,0.9698083694997597
3097,Male,True,3.249635578583765,Business,White,680.0,4.0,Financial Services,Admit,0,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.0117496204663656e-15,0.6058824663658073,-1.013306749484386
3098,Male,False,3.4,Humanities,White,650.0,6.0,Nonprofit/Gov,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0197500391529162,-0.016997412941370516,0.9698083694997597
3099,Male,False,3.23,Humanities,White,690.0,5.0,PE/VC,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.13316569066665568,0.8135090928015333,-0.02174918999231319
3100,Male,False,3.08,Humanities,Asian,590.0,4.0,Consulting,Reject,0,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1504442758015718,-1.2627571715557262,-1.013306749484386
3101,Male,False,3.29,STEM,White,590.0,5.0,Technology,Reject,0,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2737457433873114,-1.2627571715557262,-0.02174918999231319
3102,Male,False,3.16,Business,White,620.0,5.0,PE/VC,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.6078956970629491,-0.6398772922485483,-0.02174918999231319
3103,Female,False,3.43,STEM,White,650.0,5.0,Consulting,Reject,1,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2232057561799012,-0.016997412941370516,-0.02174918999231319
3104,Female,False,3.16,Business,Asian,590.0,6.0,Nonprofit/Gov,Reject,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.6078956970629491,-1.2627571715557262,0.9698083694997597
3105,Male,False,3.53,Business,Black,620.0,4.0,CPG,Reject,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.9013914796031768,-0.6398772922485483,-1.013306749484386
3106,Male,False,3.54,Business,White,760.0,5.0,Financial Services,Admit,0,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.969210051945506,2.2668954778516146,-0.02174918999231319
3107,Female,False,3.11,Humanities,Asian,590.0,7.0,Consulting,Reject,1,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9469885587745899,-1.2627571715557262,1.9613659289918324
3108,Male,True,3.25,STEM,White,650.0,5.0,Health Care,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0024714540180000174,-0.016997412941370516,-0.02174918999231319
3109,Male,False,3.07,Humanities,Hispanic,640.0,5.021934369602763,Consulting,Reject,0,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2182628481439013,-0.22462403937709646,0.0
3110,Male,False,3.52,STEM,Hispanic,670.0,5.0,Technology,Reject,0,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8335729072608504,0.39825583993008135,-0.02174918999231319
3111,Male,True,3.31,Business,White,640.0,4.0,Consulting,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4093828880719671,-0.22462403937709646,-1.013306749484386
3112,Male,False,3.249635578583765,STEM,Hispanic,710.0,4.0,Technology,Reject,0,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.0117496204663656e-15,1.228762345672985,-1.013306749484386
3113,Female,False,3.42,Humanities,White,690.0,5.0,Consulting,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.155387183837572,0.8135090928015333,-0.02174918999231319
3114,Female,False,3.06,Business,Black,580.0,5.0,CPG,Reject,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.2860814204862276,-1.470383797991452,-0.02174918999231319
3115,Female,False,3.09,Business,Hispanic,650.8186528497409,5.0,Consulting,Reject,1,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0826257034592455,0.0,-0.02174918999231319
3116,Male,False,3.48,STEM,Asian,670.0,2.0,Health Care,Reject,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.562298617891539,0.39825583993008135,-2.9964218684685315
3117,Female,True,3.05,Business,White,590.0,6.0,Technology,Reject,1,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.3538999928285569,-1.2627571715557262,0.9698083694997597
3118,Male,False,3.05,Humanities,White,650.8186528497409,4.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.3538999928285569,0.0,-1.013306749484386
3119,Male,False,3.21,Business,Black,620.0,4.0,Consulting,Reject,0,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2688028353513114,-0.6398772922485483,-1.013306749484386
3120,Male,True,3.19,Humanities,White,620.0,4.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.40443998003596704,-0.6398772922485483,-1.013306749484386
3121,Male,False,3.15,STEM,Asian,570.0,5.0,Technology,Reject,0,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6757142694052785,-1.678010424427178,-0.02174918999231319
3122,Male,False,3.38,Business,Hispanic,730.0,6.0,Investment Management,Reject,0,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8841128944682605,1.644015598544437,0.9698083694997597
3123,Male,True,3.09,Humanities,White,610.0,4.0,Other,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.0826257034592455,-0.8475039186842742,-1.013306749484386
3124,Female,True,3.249635578583765,Humanities,White,600.0,6.0,PE/VC,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-3.0117496204663656e-15,-1.0551305451200002,0.9698083694997597
3125,Male,False,3.32,STEM,Black,680.0,6.0,Health Care,Reject,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.47720146041429345,0.6058824663658073,0.9698083694997597
3126,Male,True,3.28,STEM,White,680.0,6.0,PE/VC,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.20592717104498204,0.6058824663658073,0.9698083694997597
3127,Male,False,3.44,Humanities,White,660.0,5.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2910243285222276,0.1906292134943554,-0.02174918999231319
3128,Female,False,3.28,STEM,Asian,640.0,4.0,Consulting,Reject,1,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.20592717104498204,-0.22462403937709646,-1.013306749484386
3129,Female,False,3.11,Humanities,White,600.0,5.0,Investment Banking,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.9469885587745899,-1.0551305451200002,-0.02174918999231319
3130,Female,True,3.11,Business,White,600.0,5.0,Consulting,Reject,1,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9469885587745899,-1.0551305451200002,-0.02174918999231319
3131,Male,False,3.13,Humanities,Black,600.0,4.0,Investment Banking,Reject,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.8113514140899342,-1.0551305451200002,-1.013306749484386
3132,Male,False,3.35,Business,Black,670.0,5.0,Nonprofit/Gov,Reject,0,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6806571774412785,0.39825583993008135,-0.02174918999231319
3133,Male,False,3.28,Humanities,Asian,630.0,5.0,Consulting,Reject,0,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.20592717104498204,-0.4322506658128224,-0.02174918999231319
3134,Male,True,3.2,Business,White,640.0,4.0,PE/VC,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.3366214076936377,-0.22462403937709646,-1.013306749484386
3135,Female,True,3.07,Humanities,White,650.8186528497409,6.0,Other,Reject,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.2182628481439013,0.0,0.9698083694997597
3136,Female,False,3.39,Humanities,White,670.0,5.0,Investment Management,Reject,1,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9519314668105898,0.39825583993008135,-0.02174918999231319
3137,Male,False,3.22,Business,White,610.0,7.0,Consulting,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.200984263008982,-0.8475039186842742,1.9613659289918324
3138,Male,False,3.37,STEM,Black,650.0,7.0,Consulting,Reject,0,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8162943221259341,-0.016997412941370516,1.9613659289918324
3139,Male,False,3.249635578583765,STEM,Asian,730.0,5.0,Technology,Reject,0,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.0117496204663656e-15,1.644015598544437,-0.02174918999231319
3140,Male,True,3.14,STEM,White,600.0,6.0,Real Estate,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.7435328417476048,-1.0551305451200002,0.9698083694997597
3141,Female,False,3.22,Business,White,600.0,7.0,Technology,Reject,1,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.200984263008982,-1.0551305451200002,1.9613659289918324
3142,Female,False,3.14,Business,Black,570.0,5.0,PE/VC,Reject,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.7435328417476048,-1.678010424427178,-0.02174918999231319
3143,Male,True,3.13,Humanities,White,610.0,5.021934369602763,Other,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.8113514140899342,-0.8475039186842742,0.0
3144,Male,False,3.29,Humanities,Asian,700.0,5.0,PE/VC,Reject,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2737457433873114,1.0211357192372592,-0.02174918999231319
3145,Male,False,3.48,STEM,Black,720.0,5.0,Financial Services,Reject,0,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.562298617891539,1.436388972108711,-0.02174918999231319
3146,Male,False,3.26,Business,White,700.0,6.0,Health Care,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.07029002636032636,1.0211357192372592,0.9698083694997597
3147,Male,False,3.18,Business,Black,700.0,4.0,Consulting,Reject,0,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4722585523782934,1.0211357192372592,-1.013306749484386
3148,Male,True,3.37,STEM,White,760.0,4.0,Other,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8162943221259341,2.2668954778516146,-1.013306749484386
3149,Male,False,3.22,STEM,White,620.0,5.0,Consulting,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.200984263008982,-0.6398772922485483,-0.02174918999231319
3150,Male,True,3.07,Business,White,570.0,5.0,PE/VC,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.2182628481439013,-1.678010424427178,-0.02174918999231319
3151,Male,False,3.14,STEM,Black,570.0,6.0,Investment Banking,Reject,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.7435328417476048,-1.678010424427178,0.9698083694997597
3152,Male,True,3.41,Humanities,White,770.0,5.0,Investment Management,Reject,0,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0875686114952456,2.474522104287341,-0.02174918999231319
3153,Male,False,3.45,Humanities,Hispanic,730.0,5.0,Other,Admit,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.3588429008645568,1.644015598544437,-0.02174918999231319
3154,Female,False,3.14,Business,White,620.0,5.0,PE/VC,Reject,1,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.7435328417476048,-0.6398772922485483,-0.02174918999231319
3155,Female,False,3.06,Humanities,Asian,650.0,6.0,Consulting,Reject,1,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2860814204862276,-0.016997412941370516,0.9698083694997597
3156,Female,False,3.38,Business,White,770.0,5.0,PE/VC,Reject,1,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8841128944682605,2.474522104287341,-0.02174918999231319
3157,Male,False,3.14,STEM,Black,630.0,5.0,Financial Services,Reject,0,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7435328417476048,-0.4322506658128224,-0.02174918999231319
3158,Male,False,3.25,Business,Hispanic,620.0,5.0,Nonprofit/Gov,Reject,0,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0024714540180000174,-0.6398772922485483,-0.02174918999231319
3159,Male,False,3.34,Humanities,Black,710.0,6.0,Retail,Admit,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6128386050989492,1.228762345672985,0.9698083694997597
3160,Male,False,3.45,Humanities,Black,660.0,4.0,Technology,Reject,0,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3588429008645568,0.1906292134943554,-1.013306749484386
3161,Male,True,3.11,Humanities,White,680.0,5.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9469885587745899,0.6058824663658073,-0.02174918999231319
3162,Male,False,3.33,Humanities,White,710.0,6.0,Real Estate,Admit,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5450200327566228,1.228762345672985,0.9698083694997597
3163,Male,True,3.12,Humanities,White,610.0,4.0,Retail,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.8791699864322605,-0.8475039186842742,-1.013306749484386
3164,Male,False,3.08,Business,Hispanic,600.0,6.0,Investment Banking,Reject,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.1504442758015718,-1.0551305451200002,0.9698083694997597
3165,Male,False,2.95,Business,White,570.0,6.0,Financial Services,Reject,0,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.0320857162518324,-1.678010424427178,0.9698083694997597
3166,Male,False,3.24,Humanities,Asian,640.0,6.0,Financial Services,Reject,0,,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.06534711832432633,-0.22462403937709646,0.9698083694997597
